Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,O_U_2.5,BTTS,Home_Pts_Last_5,Away_Pts_Last_5,Home_Avg_GF,Home_Avg_GA,Away_Avg_GF,Away_Avg_GA,Home_Avg_SOT,Away_Avg_SOT,H2H_Home_Win_Rate,Home_Elo,Away_Elo,Home_Goal_Difference,Away_Goal_Difference,Elo_Difference,PSH,PSD,PSA,P>2.5,P<2.5,Avg>2.5,Avg<2.5
SC0,29/10/2022,15:00,St Johnstone,Kilmarnock,1,0,H,0,0,6,8,1.2,1.4,1.2,1.4,3.8,4.2,0.0,1478.9722045447345,1477.4504207509872,-0.19999999999999996,-0.19999999999999996,81.52178379374732,2.51,3.04,3.33,2.55,1.56,2.44,1.53
SC0,29/10/2022,15:00,Rangers,Aberdeen,4,1,H,1,1,13,9,2.6,0.6,1.8,1.8,5.6,3.6,0.5,1558.9990149502157,1518.060374182092,2.0,0.0,120.93864076812383,1.36,5.44,8.67,1.68,2.29,1.6,2.28
SC0,29/10/2022,15:00,Dundee United,Motherwell,0,1,A,0,0,7,3,1.6,1.0,1.6,1.4,4.2,3.0,0.0,1460.6348657677686,1470.2590763426124,0.6000000000000001,0.20000000000000018,70.3757894251562,2.72,3.29,2.81,2.15,1.76,2.12,1.69
SC0,29/10/2022,15:00,Hibernian,St Mirren,3,0,H,1,0,6,10,1.0,1.8,1.2,1.2,6.2,2.6,0.0,1496.814316240088,1512.504180685649,-0.8,0.0,64.31013555443883,1.79,3.7,4.95,2.12,1.78,2.06,1.74
SC0,30/10/2022,12:00,Livingston,Celtic,0,3,A,1,0,7,12,0.8,0.8,2.8,1.6,2.4,5.8,0.5,1498.4730584569616,1580.262574905688,0.0,1.1999999999999997,-1.7895164487265447,11.64,5.96,1.28,1.61,2.39,1.6,2.3
SC0,30/10/2022,15:00,Ross County,Hearts,1,2,A,1,1,4,4,0.4,1.8,1.6,2.4,1.8,4.4,0.0,1456.0467483516325,1491.5231648215708,-1.4,-0.7999999999999998,44.523583530061615,4.04,3.56,2.0,2.04,1.85,1.98,1.8
SC0,04/11/2022,19:30,Aberdeen,Hibernian,4,1,H,1,1,9,6,1.8,2.0,1.2,1.8,3.6,5.2,0.0,1511.4071744693313,1504.9841754704469,-0.19999999999999996,-0.6000000000000001,86.4229989988844,2.78,3.28,2.75,2.1,1.8,2.05,1.75
SC0,04/11/2022,19:45,Kilmarnock,Livingston,2,3,A,1,1,8,4,1.0,0.8,0.6,1.4,4.0,2.6,0.0,1469.7546736275415,1488.5245644252243,0.19999999999999996,-0.7999999999999999,61.23010920231718,2.69,3.09,3.01,2.48,1.58,2.39,1.56
SC0,05/11/2022,15:00,Celtic,Dundee United,4,2,H,1,1,15,7,3.4,1.2,1.4,0.8,6.2,3.6,1.0,1590.2110689374254,1448.636543421648,2.2,0.5999999999999999,221.5745255157774,1.1,10.99,27.99,1.31,3.53,1.29,3.48
SC0,05/11/2022,15:00,Ross County,St Mirren,3,2,H,1,1,4,7,0.6,1.8,0.8,1.8,2.8,2.8,0.0,1444.7722258047427,1504.3343214552901,-1.2000000000000002,-1.0,20.437904349452538,3.11,3.34,2.46,2.23,1.71,2.2,1.65
SC0,06/11/2022,12:00,St Johnstone,Rangers,2,1,H,1,1,6,13,1.0,1.2,3.0,0.6,3.6,7.0,0.0,1486.6679516681802,1565.6522146629763,-0.19999999999999996,2.4,1.015737005203846,11.09,5.56,1.31,1.76,2.14,1.7,2.11
SC0,06/11/2022,15:00,Hearts,Motherwell,3,2,H,1,1,4,6,1.4,2.6,1.6,1.0,3.8,3.0,1.0,1502.7976873684606,1482.257398688733,-1.2000000000000002,0.6000000000000001,100.54028867972761,1.95,3.76,3.98,1.85,2.05,1.78,2.01
SC0,08/11/2022,19:45,Livingston,Aberdeen,2,1,H,1,1,7,9,1.0,1.4,1.8,2.0,2.8,3.2,0.0,1500.2688871912715,1518.9697850174707,-0.3999999999999999,-0.19999999999999996,61.29910217380075,2.88,3.25,2.69,2.23,1.71,2.2,1.65
SC0,08/11/2022,19:45,Hibernian,Ross County,0,2,A,0,0,3,7,1.2,2.6,1.2,1.2,5.4,3.4,1.0,1497.4215649223074,1454.1846532168554,-1.4000000000000001,0.0,123.23691170545203,1.55,4.18,6.75,1.99,1.9,1.92,1.86
SC0,09/11/2022,19:45,St Mirren,St Johnstone,2,2,D,1,1,4,9,0.8,2.2,1.2,1.0,3.0,3.2,0.0,1494.9218940431774,1496.638716490389,-1.4000000000000001,0.19999999999999996,78.2831775527884,2.07,3.35,4.06,2.43,1.61,2.32,1.58
SC0,09/11/2022,19:45,Rangers,Hearts,1,0,H,0,0,10,7,2.4,1.0,2.0,2.2,7.0,5.0,1.0,1555.6814498407675,1509.982063177457,1.4,-0.20000000000000018,125.69938666331063,1.26,6.46,11.55,1.5,2.65,1.49,2.54
SC0,09/11/2022,19:45,Dundee United,Kilmarnock,4,0,H,1,0,4,5,1.0,1.6,1.0,1.2,2.6,4.4,0.0,1444.270149993156,1458.0103508614943,-0.6000000000000001,-0.19999999999999996,66.2597991316618,2.51,3.3,3.07,2.2,1.73,2.15,1.67
SC0,09/11/2022,19:45,Motherwell,Celtic,1,2,A,1,1,3,15,1.0,1.6,3.8,1.4,2.8,7.4,0.0,1475.0730228797368,1594.5774623659172,-0.6000000000000001,2.4,-39.504439486180445,10.39,6.03,1.3,1.57,2.53,1.53,2.44
SC0,12/11/2022,12:30,St Mirren,Rangers,1,1,D,0,1,5,10,1.2,1.8,1.8,1.0,3.2,6.6,0.0,1492.7060938689895,1562.2135355767355,-0.6000000000000001,0.8,10.492558292253989,8.24,4.97,1.41,1.74,2.19,1.68,2.14
SC0,12/11/2022,15:00,Celtic,Ross County,2,1,H,1,1,15,7,3.8,1.4,1.4,1.2,7.2,3.8,1.0,1603.445307961649,1467.5900629896762,2.4,0.19999999999999996,215.85524497197275,1.09,11.55,31.36,1.34,3.29,1.34,3.16
SC0,12/11/2022,15:00,Hearts,Livingston,1,1,D,0,1,6,10,1.6,2.0,1.4,1.4,4.0,2.8,0.0,1503.449977441489,1508.5226391350839,-0.3999999999999999,0.0,74.92733830640509,2.03,3.58,3.9,2.04,1.85,1.96,1.82
SC0,12/11/2022,15:00,Kilmarnock,Hibernian,1,0,H,0,0,4,3,0.6,1.6,1.2,2.8,3.2,4.8,0.0,1449.894671696077,1484.0161551494866,-1.0,-1.5999999999999999,45.87851654659039,3.31,3.45,2.29,2.11,1.78,2.09,1.72
SC0,12/11/2022,15:00,St Johnstone,Motherwell,1,1,D,0,1,10,3,1.4,1.0,1.2,1.8,3.0,3.0,1.0,1498.854516664577,1466.205177284005,0.3999999999999999,-0.6000000000000001,112.64933938057197,2.7,3.18,2.92,2.34,1.65,2.24,1.62
SC0,12/11/2022,18:00,Aberdeen,Dundee United,1,0,H,0,0,9,4,2.0,1.6,1.6,1.6,5.0,3.6,0.0,1510.7160330736583,1452.3858291585734,0.3999999999999999,0.0,138.3302039150849,1.75,3.87,4.96,1.99,1.9,1.97,1.81
