Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,O_U_2.5,BTTS,Home_Pts_Last_5,Away_Pts_Last_5,Home_Avg_GF,Home_Avg_GA,Away_Avg_GF,Away_Avg_GA,Home_Avg_SOT,Away_Avg_SOT,H2H_Home_Win_Rate,Home_Elo,Away_Elo,Home_Goal_Difference,Away_Goal_Difference,Elo_Difference,PSH,PSD,PSA,P>2.5,P<2.5,Avg>2.5,Avg<2.5
D1,09/09/2022,19:30,Werder Bremen,Augsburg,0,1,A,0,0,8,3,2.4,2.0,0.6,2.0,5.0,2.2,0.5,1510.9901313402574,1468.489110138655,0.3999999999999999,-1.4,122.5010212016025,1.56,4.71,5.9,1.59,2.5,1.57,2.44
D1,10/09/2022,14:30,Bayern Munich,Stuttgart,2,2,D,1,1,11,4,3.4,0.6,0.8,1.0,11.2,4.4,0.5,1530.4180758581829,1488.229039819326,2.8,-0.19999999999999996,122.18903603885678,1.17,8.98,16.13,,,1.23,4.19
D1,10/09/2022,14:30,Ein Frankfurt,Wolfsburg,0,1,A,0,0,8,2,2.2,2.2,0.8,2.0,4.4,3.4,0.5,1509.029341238294,1469.036228779782,0.0,-1.2,119.99311245851186,2.09,3.57,3.8,1.72,2.24,1.68,2.21
D1,10/09/2022,14:30,Hertha,Leverkusen,2,2,D,1,1,4,3,0.8,1.2,1.2,1.8,4.4,5.4,0.5,1483.6222722347093,1470.6017739681483,-0.3999999999999999,-0.6000000000000001,93.02049826656094,3.76,4.11,1.94,1.58,2.52,1.53,2.52
D1,10/09/2022,14:30,Hoffenheim,Mainz,4,1,H,1,1,9,10,1.6,1.2,1.0,1.0,5.4,5.2,0.5,1510.9622228278115,1520.769335188384,0.40000000000000013,0.0,70.19288763942745,2.36,3.58,3.14,1.72,2.24,1.68,2.21
D1,10/09/2022,14:30,RB Leipzig,Dortmund,3,0,H,1,0,5,12,1.2,1.8,1.6,0.8,4.6,5.2,0.5,1492.5872685899503,1526.6270369687904,-0.6000000000000001,0.8,45.96023162115989,2.39,3.94,2.86,1.61,2.46,1.56,2.45
D1,10/09/2022,17:30,Schalke 04,Bochum,3,1,H,1,1,3,0,1.0,2.4,0.6,3.0,3.4,5.2,0.5,1483.639934598477,1451.146480615989,-1.4,-2.4,112.49345398248806,2.07,3.69,3.73,1.75,2.18,1.72,2.15
D1,11/09/2022,14:30,FC Koln,Union Berlin,0,1,A,0,0,9,11,2.0,1.2,2.4,0.8,4.4,4.8,0.5,1520.1494440665817,1526.871656591693,0.8,1.5999999999999999,73.27778747488878,2.54,3.53,2.89,1.95,1.95,1.9,1.92
D1,11/09/2022,16:30,Freiburg,M'gladbach,0,0,D,0,0,12,8,2.0,1.0,1.4,1.0,6.4,5.8,0.5,1529.9762008527694,1506.8544463221986,1.0,0.3999999999999999,103.1217545305708,2.07,3.8,3.62,1.63,2.4,1.59,2.39
D1,16/09/2022,19:30,Mainz,Hertha,1,1,D,0,1,7,5,0.8,1.6,1.0,1.0,4.4,5.0,0.5,1512.7626028870059,1481.0071168158388,-0.8,0.0,111.75548607116707,1.79,4.0,4.64,1.78,2.15,1.72,2.14
D1,17/09/2022,14:30,Leverkusen,Werder Bremen,1,1,D,0,1,4,7,1.6,2.0,2.0,1.8,5.8,5.2,0.5,1473.2169293870188,1497.6034594073042,-0.3999999999999999,0.19999999999999996,55.61346997971464,1.67,4.6,4.83,1.49,2.75,1.47,2.69
D1,17/09/2022,14:30,Dortmund,Schalke 04,1,0,H,0,0,9,6,1.4,1.4,1.4,2.0,4.4,4.6,0.5,1517.9422162197138,1490.5107067873857,0.0,-0.6000000000000001,107.43150943232808,1.41,5.61,7.33,1.46,2.88,1.44,2.81
D1,17/09/2022,14:30,Augsburg,Bayern Munich,1,0,H,0,0,6,9,0.8,1.2,2.6,0.8,2.8,10.6,0.5,1481.8757820716082,1527.0393560705334,-0.3999999999999999,1.8,34.83642600107487,14.69,9.0,1.18,,,1.27,3.81
D1,17/09/2022,14:30,Stuttgart,Ein Frankfurt,1,3,A,1,1,4,8,1.0,1.2,2.0,1.2,4.6,4.0,0.5,1491.6077596069756,1495.7067290997147,-0.19999999999999996,0.8,75.90103050726088,2.37,3.64,3.08,1.7,2.27,1.68,2.2
D1,17/09/2022,17:30,M'gladbach,RB Leipzig,3,0,H,1,0,6,7,0.8,0.8,1.6,1.6,5.2,3.8,0.5,1509.7383366474862,1501.272089339027,0.0,0.0,88.46624730845929,3.16,3.67,2.31,1.64,2.39,1.59,2.38
D1,18/09/2022,14:30,Union Berlin,Wolfsburg,2,0,H,0,0,11,4,2.0,0.6,0.6,1.6,3.8,3.4,0.5,1538.9500342261356,1482.3588409183612,1.4,-1.0,136.59119330777435,2.07,3.43,4.02,2.06,1.85,1.98,1.84
D1,18/09/2022,16:30,Bochum,FC Koln,1,1,D,0,1,0,6,0.6,3.2,1.4,1.2,5.0,2.8,0.5,1444.2757084270804,1508.071066432139,-2.6,0.19999999999999996,16.204641994941312,3.09,3.75,2.31,1.75,2.19,1.7,2.16
D1,18/09/2022,18:30,Hoffenheim,Freiburg,0,0,D,0,0,12,10,2.2,0.8,1.2,1.0,7.0,6.6,0.5,1518.9689551291897,1527.0923105274817,1.4000000000000001,0.19999999999999996,71.876644601708,2.24,3.71,3.27,1.63,2.41,1.56,2.43
D1,30/09/2022,19:30,Bayern Munich,Leverkusen,4,0,H,1,0,6,5,2.2,1.0,1.6,1.8,10.4,5.2,0.5,1518.038682334052,1471.6297772387868,1.2000000000000002,-0.19999999999999996,126.40890509526525,1.41,6.02,6.71,,,1.3,3.56
D1,01/10/2022,14:30,Ein Frankfurt,Union Berlin,2,0,H,0,0,10,13,2.4,1.2,2.4,0.6,5.4,4.2,0.5,1507.8572337147714,1545.209384798476,1.2,1.7999999999999998,42.64784891629529,2.31,3.52,3.27,2.02,1.89,1.95,1.86
D1,01/10/2022,14:30,FC Koln,Dortmund,3,2,H,1,1,6,9,1.2,1.0,1.0,1.2,2.8,4.4,0.5,1508.537135614405,1524.9450089394147,0.19999999999999996,-0.19999999999999996,63.59212667499037,3.36,3.93,2.12,1.65,2.35,1.58,2.38
D1,01/10/2022,14:30,Freiburg,Mainz,2,1,H,1,1,11,7,1.0,0.4,1.0,1.8,6.0,3.8,0.5,1529.1320699045937,1509.6525483382277,0.6,-0.8,99.47952156636597,2.13,3.66,3.57,1.93,1.97,1.88,1.94
D1,01/10/2022,14:30,RB Leipzig,Bochum,4,0,H,1,0,6,1,1.2,1.8,0.4,2.8,4.0,4.0,0.5,1493.7647146027755,1443.8096392448144,-0.6000000000000001,-2.4,129.95507535796105,1.25,7.21,11.05,1.43,2.95,1.43,2.85
D1,01/10/2022,14:30,Wolfsburg,Stuttgart,3,2,H,1,1,4,3,0.6,1.6,0.8,1.4,3.2,3.6,0.5,1476.0994903460207,1479.457254991919,-1.0,-0.5999999999999999,76.64223535410179,2.41,3.53,3.08,1.95,1.95,1.93,1.89
D1,01/10/2022,17:30,Werder Bremen,M'gladbach,5,1,H,1,1,7,8,1.8,1.6,1.0,0.4,6.0,5.4,0.5,1499.1906115555362,1517.2457113837377,0.19999999999999996,0.6,61.94490017179851,2.62,3.84,2.63,1.58,2.51,1.55,2.47
D1,02/10/2022,14:30,Hertha,Hoffenheim,1,1,D,0,1,5,10,1.0,1.0,1.6,0.4,4.4,5.0,0.5,1484.117171364617,1516.9291957520777,0.0,1.2000000000000002,47.187975612539276,2.88,3.81,2.42,1.65,2.36,1.59,2.38
D1,02/10/2022,16:30,Schalke 04,Augsburg,2,3,A,1,1,5,6,1.0,1.8,0.6,1.0,3.6,2.8,0.5,1483.5079140676849,1490.8764558080895,-0.8,-0.4,72.63145825959532,1.99,3.75,3.95,1.81,2.1,1.79,2.04
D1,07/10/2022,19:30,Hoffenheim,Werder Bremen,1,2,A,1,1,8,7,1.2,0.6,2.2,1.4,4.8,6.4,0.5,1518.2790848115856,1507.4263486126913,0.6,0.8000000000000003,90.85273619889426,2.05,4.02,3.48,1.61,2.46,1.56,2.44
D1,08/10/2022,14:30,Augsburg,Wolfsburg,1,1,D,0,1,9,6,1.0,1.0,1.2,2.0,3.4,3.4,0.5,1502.9370273070363,1483.9286481100942,0.0,-0.8,99.00837919694209,3.04,3.43,2.49,1.96,1.94,1.92,1.91
D1,08/10/2022,14:30,Bochum,Ein Frankfurt,3,0,H,1,0,1,12,0.4,2.2,2.6,1.0,2.8,5.6,0.5,1437.3848499351614,1516.6358582184762,-1.8000000000000003,1.6,0.7489917166851683,4.01,4.01,1.91,1.68,2.3,1.65,2.28
D1,08/10/2022,14:30,Leverkusen,Schalke 04,4,0,H,1,0,5,4,1.6,2.0,1.4,2.4,5.6,4.2,0.5,1465.1156443585173,1471.4473425687381,-0.3999999999999999,-1.0,73.6683017897792,1.47,5.02,6.83,1.52,2.65,1.5,2.59
D1,08/10/2022,14:30,Mainz,RB Leipzig,1,1,D,0,1,4,9,0.8,2.0,1.8,1.4,3.8,5.4,0.5,1502.4400375431762,1500.1895039124286,-1.2,0.40000000000000013,82.25053363074767,3.07,3.66,2.36,1.78,2.14,1.76,2.1
D1,08/10/2022,17:30,Dortmund,Bayern Munich,2,2,D,1,1,9,6,1.0,1.2,1.6,1.0,6.4,10.0,0.5,1516.7551684121777,1524.5528152143215,-0.19999999999999996,0.6000000000000001,72.20235319785616,4.53,4.88,1.67,1.38,3.21,1.36,3.19
D1,09/10/2022,14:30,M'gladbach,FC Koln,5,2,H,1,1,5,8,1.0,1.4,1.6,1.2,6.0,5.6,0.5,1509.0099743265826,1516.7269761416421,-0.3999999999999999,0.40000000000000013,72.28299818494042,2.02,4.05,3.57,1.65,2.37,1.62,2.34
D1,09/10/2022,16:30,Hertha,Freiburg,2,2,D,1,1,6,11,1.2,1.0,1.2,0.6,4.4,6.6,0.5,1482.7672823051091,1536.3445806996451,0.19999999999999996,0.6,26.422701605464,3.18,3.41,2.41,1.94,1.96,1.88,1.95
D1,09/10/2022,18:30,Stuttgart,Union Berlin,0,1,A,0,0,3,10,1.2,1.8,2.0,0.8,4.0,4.4,0.5,1471.6280972278455,1536.4307602947713,-0.6000000000000001,1.2,15.197336933074212,2.65,3.25,2.97,2.19,1.75,2.15,1.72
D1,14/10/2022,19:30,Schalke 04,Hoffenheim,0,3,A,1,0,4,5,1.2,2.0,1.2,1.0,3.6,4.8,0.5,1463.536472067454,1505.7221497468497,-0.8,0.19999999999999996,37.81432232060433,3.72,3.87,2.02,1.71,2.25,1.68,2.21
D1,15/10/2022,14:30,Wolfsburg,M'gladbach,2,2,D,1,1,7,7,1.4,1.8,1.8,1.6,4.0,6.6,0.5,1486.7036256949898,1516.9590084492238,-0.40000000000000013,0.19999999999999996,49.744617245765994,2.69,3.66,2.65,1.67,2.33,1.65,2.27
