Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,O_U_2.5,BTTS,Home_Pts_Last_5,Away_Pts_Last_5,Home_Avg_GF,Home_Avg_GA,Away_Avg_GF,Away_Avg_GA,Home_Avg_SOT,Away_Avg_SOT,H2H_Home_Win_Rate,Home_Elo,Away_Elo,Home_Goal_Difference,Away_Goal_Difference,Elo_Difference,PSH,PSD,PSA,P>2.5,P<2.5,Avg>2.5,Avg<2.5
P1,09/10/2022,15:30,Boavista,Maritimo,1,1,D,0,1,9,0,1.0,1.8,0.6,2.4,2.2,3.4,0.5,1516.1176805584553,1428.107472688234,-0.8,-1.7999999999999998,168.01020787022117,1.98,3.44,4.28,2.12,1.78,2.06,1.75
P1,09/10/2022,18:00,Casa Pia,Vizela,0,1,A,0,0,13,4,1.4,0.6,0.8,1.4,3.2,6.0,0.5,1535.7942127181752,1483.9751689956404,0.7999999999999999,-0.5999999999999999,131.81904372253484,2.5,3.02,3.37,2.39,1.63,2.33,1.6
P1,09/10/2022,20:30,Sp Braga,Chaves,0,1,A,0,0,12,5,2.6,1.2,0.8,1.2,6.6,3.8,0.5,1544.8851201105456,1491.2260113835973,1.4000000000000001,-0.3999999999999999,133.65910872694826,1.3,5.94,10.29,1.58,2.48,1.57,2.38
P1,10/10/2022,20:15,Arouca,Famalicao,4,1,H,1,1,3,6,0.8,2.2,1.0,0.6,3.2,2.4,0.5,1489.741836238834,1475.9307982110013,-1.4000000000000001,0.4,93.81103802783264,2.86,3.2,2.69,2.23,1.69,2.22,1.65
P1,21/10/2022,20:15,Porto,Benfica,0,1,A,0,0,13,13,2.4,0.4,2.4,0.6,5.8,7.2,0.5,1558.4412606997805,1566.8008218243272,2.0,1.7999999999999998,71.64043887545336,2.41,3.32,3.21,2.01,1.88,1.99,1.83
P1,22/10/2022,15:30,Famalicao,Pacos Ferreira,2,1,H,1,1,3,2,1.0,1.4,0.8,1.4,2.6,4.6,0.5,1468.5671384260459,1435.6214581171664,-0.3999999999999999,-0.5999999999999999,112.94568030887945,1.71,3.69,5.68,2.18,1.74,2.16,1.69
P1,22/10/2022,18:00,Estoril,Sp Braga,0,2,A,0,0,8,9,0.8,0.8,1.4,1.4,2.4,5.6,0.5,1520.6196150532628,1531.217282445533,0.0,0.0,69.4023326077297,4.97,4.09,1.71,1.76,2.14,1.75,2.06
P1,22/10/2022,20:30,Sp Lisbon,Casa Pia,3,1,H,1,1,12,10,2.4,0.8,1.2,0.8,4.8,3.8,0.5,1521.8099751321897,1522.172300258216,1.5999999999999999,0.3999999999999999,79.63767487397376,1.29,5.83,11.58,1.79,2.11,1.75,2.07
P1,23/10/2022,15:30,Maritimo,Arouca,1,1,D,0,1,1,6,0.8,2.4,1.6,1.2,3.2,3.8,0.5,1432.598472096323,1497.1054960237893,-1.5999999999999999,0.40000000000000013,15.492976072533565,2.66,3.3,2.87,2.24,1.7,2.17,1.68
P1,23/10/2022,15:30,Vizela,Santa Clara,0,1,A,0,0,6,4,0.6,1.0,0.8,1.2,5.2,3.4,0.5,1497.5970814555997,1449.8535167872512,-0.4,-0.3999999999999999,127.74356466834843,2.03,3.38,4.14,2.31,1.67,2.25,1.64
P1,23/10/2022,18:00,Chaves,Gil Vicente,3,1,H,1,1,5,4,0.6,1.2,1.0,1.8,3.0,4.2,0.5,1504.8938490486098,1476.8966789999,-0.6,-0.8,107.9971700487099,2.6,3.52,2.79,2.06,1.84,2.02,1.79
P1,23/10/2022,20:30,Guimaraes,Boavista,3,2,H,1,1,8,10,0.8,0.6,1.2,1.4,2.8,3.2,0.5,1511.555045386221,1511.6266811503665,0.20000000000000007,-0.19999999999999996,79.92836423585459,2.11,3.26,4.04,2.42,1.61,2.35,1.59
P1,24/10/2022,20:15,Rio Ave,Portimonense,1,0,H,0,0,5,6,1.6,2.0,0.4,1.4,3.8,3.6,0.5,1487.7003767824865,1504.9229503129316,-0.3999999999999999,-0.9999999999999999,62.77742646955494,2.65,3.08,3.03,2.21,1.71,2.19,1.67
P1,28/10/2022,20:15,Pacos Ferreira,Maritimo,0,1,A,0,0,2,2,1.0,1.6,0.8,2.2,4.6,3.0,0.5,1428.7624227140134,1432.1528437345673,-0.6000000000000001,-1.4000000000000001,76.60957897944604,2.33,3.23,3.47,2.24,1.7,2.18,1.66
P1,29/10/2022,15:30,Santa Clara,Porto,1,1,D,0,1,4,10,0.6,1.0,2.0,0.6,3.0,5.8,0.5,1463.3730853422567,1546.4080179110438,-0.4,1.4,-3.0349325687870987,9.37,4.78,1.4,1.9,1.99,1.84,1.94
P1,29/10/2022,18:00,Benfica,Chaves,5,0,H,1,0,13,7,2.2,0.4,1.0,1.2,6.8,3.6,0.5,1578.834064613064,1511.8818305527134,1.8000000000000003,-0.19999999999999996,146.95223406035052,1.18,7.64,17.57,1.44,2.85,1.44,2.7
P1,29/10/2022,20:30,Arouca,Sp Lisbon,1,0,H,0,0,6,12,1.8,1.4,2.6,1.0,4.6,6.0,0.5,1497.5511243855449,1529.557135676816,0.40000000000000013,1.6,47.99398870872892,7.38,4.63,1.47,1.9,1.98,1.87,1.9
P1,30/10/2022,15:30,Boavista,Vizela,2,2,D,1,1,7,6,1.4,2.0,0.4,0.8,3.0,5.4,0.5,1503.8874611850206,1484.0775129005942,-0.6000000000000001,-0.4,99.80994828442635,2.63,3.17,3.02,2.24,1.7,2.14,1.68
P1,30/10/2022,15:30,Portimonense,Estoril,1,1,D,0,1,3,8,0.2,1.6,0.8,0.8,4.0,2.8,0.5,1496.7104195859167,1508.6482071913376,-1.4000000000000001,0.0,68.06221239457909,2.41,3.2,3.32,2.27,1.68,2.22,1.64
P1,30/10/2022,18:00,Casa Pia,Rio Ave,1,0,H,0,0,9,7,1.4,1.4,1.6,1.8,4.2,4.0,0.5,1514.4251397135897,1495.9129075095013,0.0,-0.19999999999999996,98.51223220408838,2.08,3.39,3.94,2.31,1.67,2.28,1.6
P1,30/10/2022,20:30,Gil Vicente,Sp Braga,0,1,A,0,0,4,9,1.2,2.0,1.6,1.4,4.4,6.6,0.5,1469.9086974957963,1543.1886903074583,-0.8,0.20000000000000018,6.720007188338059,4.76,3.87,1.78,1.79,2.1,1.78,2.01
P1,31/10/2022,20:15,Guimaraes,Famalicao,3,2,H,1,1,11,6,1.4,0.8,1.4,1.4,4.0,2.8,0.5,1519.294265351567,1475.426173829199,0.5999999999999999,0.0,123.8680915223681,2.05,3.31,4.08,2.33,1.64,2.29,1.6
P1,04/11/2022,20:15,Gil Vicente,Portimonense,1,2,A,1,1,1,4,0.8,2.0,0.4,1.0,4.0,5.2,0.5,1459.7153042567993,1494.7761124401761,-1.2,-0.6,44.93919181662318,2.34,3.49,3.19,2.02,1.88,1.98,1.82
P1,05/11/2022,15:30,Vizela,Arouca,0,1,A,0,0,7,9,0.8,1.0,1.8,1.0,5.0,5.4,0.5,1486.8737712528691,1506.1784663063347,-0.19999999999999996,0.8,60.69530494653441,1.98,3.33,4.45,2.25,1.69,2.19,1.66
P1,05/11/2022,18:00,Porto,Pacos Ferreira,4,0,H,1,0,8,2,1.6,0.8,0.6,1.2,5.2,3.8,0.5,1546.3206677516266,1416.5924761278377,0.8,-0.6,209.72819162378892,1.13,9.44,23.78,1.46,2.8,1.43,2.76
P1,05/11/2022,20:30,Sp Lisbon,Guimaraes,3,0,H,1,0,9,11,1.8,1.2,1.8,1.2,6.0,4.6,0.5,1520.9297937560261,1525.8728054825117,0.6000000000000001,0.6000000000000001,75.05698827351443,1.35,5.33,9.52,1.73,2.2,1.71,2.12
P1,06/11/2022,15:30,Rio Ave,Boavista,1,0,H,0,0,7,5,1.2,1.4,1.4,2.2,3.0,3.0,0.5,1488.6746992711717,1501.0912028327457,-0.19999999999999996,-0.8000000000000003,67.58349643842598,2.52,3.22,3.13,2.31,1.67,2.27,1.62
P1,06/11/2022,18:00,Maritimo,Famalicao,0,0,D,0,0,5,6,0.8,1.8,1.8,1.8,3.6,3.2,0.5,1444.322790320743,1468.8476336982542,-1.0,0.0,55.47515662248884,2.93,3.21,2.67,2.22,1.71,2.17,1.67
P1,06/11/2022,18:00,Sp Braga,Casa Pia,0,1,A,0,0,9,9,1.2,1.0,1.0,1.0,5.6,3.6,0.5,1553.3820835464553,1521.6633479519194,0.19999999999999996,0.0,111.71873559453593,1.42,4.88,8.07,1.77,2.14,1.74,2.08
